account_value
1000000.0
999006.03976
999417.9763016424
995963.1857844389
987241.6065073564
1034985.4098238609
1022137.763069708
1022524.3124527084
1000496.7897242086
998976.4946227056
1008676.2389723544
995977.2352687776
1021953.2987177296
1015861.8368031397
1016137.426606828
1011715.8977209472
1037664.0502329397
1089456.66480989
1125991.6223538914
1121333.0395970116
1130074.4682290703
1120841.7526370725
1131530.6858390744
1118405.1383170744
1125381.323189069
1126645.0836730704
1127560.6108898823
1117166.4735949966
1113582.6683249834
1094682.5051689777
1114840.9756369735
1085314.9785889802
1092595.5611209795
1101044.3891649751
1086934.6214849784
1085860.375
1092109.825
1113173.760843135
1107955.215
1103955.215
1109840.93
1113764.74
1162131.5685031249
1158958.370267125
1133775.583143125
1131076.032707125
1130778.236407125
1133256.1805431251
1124911.194335125
1120019.730903125
1101915.519303125
1104504.602203125
1104413.2966031248
1103661.0785031249
1097511.3092031248
1096083.468403125
1098924.832503125
1100306.918503125
1101864.006903125
1101941.997103125
1103014.99553125
1102195.14733125
1102120.96153125
1102120.96153125
1087312.494467839
1089196.6218303775
1077347.24879114
1089196.6218303775
1049562.5594835903
1088924.3173983777
1079140.6080096809
1079322.1442976808
1079412.912441681
1069266.1304769842
1068358.4490369842
1065089.4191039049
1065679.4120399049
1063432.2121013664
1061366.548450826
1045022.7755345115
1050947.4620541292
1033627.2432152742
1029268.9955541953
1049335.639123591
1049426.4072675903
1056735.996357747
1058847.0440802877
1066746.6261064436
1064771.730599905
1058937.8122242875
1064771.730599905
1026306.6522943864
1049698.7116995906
1029314.3796261952
1029314.3796261952
1029677.4522021952
1027339.4841196566
1035465.9865058148
1029223.6114821952
1031243.8910607358
1033218.7865672742
1031243.8910607358
1031198.5069887358
1031380.0432767358
1033400.3228552742
1035375.2183618149
1019621.4383814984
1021596.3338880392
1029495.9159141952
1029495.9159141952
1035420.6024338148
1035465.9865058148
1035511.3705778148
1030085.9088501952
1032015.4202847356
1028065.6292716566
1030040.5247781952
1030131.2929221952
1029143.845168927
1029234.6133129272
1029143.845168927
1034262.6202232742
1034171.8520792742
1038393.9475243534
1034444.1565112742
1030812.0540021952
1030812.0540021952
1050697.1612835908
1050561.0090675908
1040829.748614892
1033170.1415887356
1034521.1020952744
1048345.3706410502
1038470.8931083536
1042420.6841214324
1040397.793614892
1034473.1070952744
1030523.3160821951
1032354.2265887356
1036495.9976018148
1030571.3110821953
1038470.8931083536
1038854.8531083534
1038518.8881083536
1038758.8631083536
1014868.137029881
1011302.3060168016
1011302.3060168016
1021080.7935494984
1030667.3010821952
1030859.2810821952
1030571.3110821953
1037407.9026018148
1045067.5096279712
1044395.5796279712
1044011.6196279712
1070693.156212984
1049984.3011475906
1049888.3111475906
1050752.2211475908
1050752.2211475908
1050320.2661475907
1046274.4851345116
1066339.6338382177
1060295.885475861
1060247.890475861
1056506.6949009565
1050462.9465386
1050510.9415386
1048160.3937511478
1050318.9615386
1050078.9865386
1069984.839413122
1049935.0015385998
1049935.0015385998
1049935.0015385998
1070464.789413122
1052381.5393260522
1052285.5493260522
1060295.885475861
1060391.875475861
1050462.9465386
1050414.9515386
1050510.9415386
1040438.027601339
1042472.1477105
1042472.1477105
1050612.6984225
1050660.6934225
1050660.6934225
1049787.1095835
1050516.7084225002
1050516.7084225002
1052359.8661005
1053377.4349395
1050708.6884225002
1050708.6884225002
1050660.6934225
1050399.905
1058947.9
1062788.27424375
1060700.34684375
1053142.8726437502
1049642.26304375
1041170.31764375
1038409.76904375
1038999.88304375
1043921.88144375
1030745.32444375
1019862.06184375
1024900.14824375
1022960.23304375
1026903.91184375
1037127.12944375
1032416.02424375
1042428.34864375
1045305.95264375
1046967.25664375
1041527.69924375
1048373.16704375
1054309.9680437502
1057562.92324375
1057087.92984375
1061971.23224375
1054043.93304375
1051941.21644375
1053301.65904375
1040919.89384375
1027077.07644375
1014056.54904375
1008961.38604375
1009328.03064375
1004886.14084375
1006799.24704375
1013322.57064375
1014945.17864375
1013125.22104375
1021963.81104375
1015572.05384375
1061200.21444375
1055945.43044375
1043316.97824375
1037813.57244375
1032814.18204375
1032296.62304375
1040933.99384375
1047551.15524375
1006670.17184375
1000124.87624375
985873.81604375
978034.82844375
1037584.29864375
1037584.29864375
1056632.0319468752
1103197.1338275
1057817.5697475
1079008.75907625
1086340.03155625
1085767.60895625
1083196.69715625
1084630.68875625
1085320.5509562502
1102174.56699625
1100469.23223625
1094609.80095625
1106365.9237225
1112293.006380125
1093738.515325
1095755.653003
1095637.653003
1095237.653003
1103393.6000821877
1103526.52949625
1093313.01923125
1083037.33084125
1141565.762305684
1200452.593086934
1214300.2707960764
1204240.7892038722
1206068.158058443
1226571.2899289718
1226488.1934038468
1249879.1046732345
1246660.9272120097
1258515.4755711933
1248079.1206487438
1245056.398822213
1246672.6946923542
1254071.9926395798
1245697.6632100106
1170569.3103578568
1171130.8045022106
1168485.5299775696
1131234.1888367082
1119317.9692169952
1120485.5299775696
1140234.1888367082
1144859.8594071388
1150731.506554985
1117216.9897879504
1188841.6843528417
1225667.3563100814
1227468.8223986053
1218994.7387039328
1225069.799790955
1228521.632401609
1228521.632401609
1226722.121097784
1215621.876749697
1182770.5328352165
1197171.5102275657
1200696.449140544
1221171.5102275657
1300521.632401609
1377321.632401609
