account_value
1000000.0
985926.440557486
1000565.84492203
1000425.4809220302
999007.1587855758
1001057.11892203
914498.6508712204
923429.6756899467
924602.3608264014
924497.0878264012
937718.1700544908
924532.1788264014
953881.1695554892
947892.0620096716
939206.6741909452
934951.707781582
968731.1199200334
984788.8464210316
997904.6556491212
999287.8867855757
1028391.2405146636
1034275.0750604812
1000846.57292203
992161.1851033036
1050262.6195614797
1043381.5548792076
1086983.9489728396
1082623.7095634765
1063694.2477895692
1057705.1402437517
1072590.1816082958
1033909.4829240268
1036956.6731969356
1051631.1685614795
1038269.72233339
1037237.6185554176
1047667.0987877984
1071366.5013176345
1072476.6331582144
1104650.124775111
1192294.167123735
1192263.7146293551
1182668.4200673942
1221606.9726107232
1217945.2935983343
1195611.6393012984
1192727.8830998896
1205420.1013239191
1262979.8763626409
1236417.4954702791
1278877.2507012791
1266786.522447579
1192200.5463002392
1197209.141413879
1196365.6995998393
1195891.3789297992
1136163.9835121192
1133495.4270462191
1170901.180418219
1165331.5211656992
1156176.039404439
1160362.050470999
1173683.241635899
1173683.241635899
1198470.1209503412
1200755.512252297
1187153.0833276568
1200003.6417455769
1156493.5328586483
1199182.048514877
1188055.5468718745
1188537.8300713145
1188364.0004372946
1177479.0672218327
1177250.025035333
1172768.6489923792
1173005.4917672393
1171450.3550877038
1168814.328576566
1151759.694019555
1157336.495298644
1137731.4882442951
1132271.887736422
1153812.3378567083
1154181.5643171684
1163360.8826814925
1165804.9913642306
1174523.1629728149
1172295.7400486793
1165768.7300840504
1171873.6402760793
1130336.8014972676
1155276.9721923685
1133807.555886782
1135136.511485362
1135992.2389996022
1133153.0354987064
1141570.629629673
1134730.405918782
1136594.5793706195
1138915.568535295
1136906.33424884
1136954.8183433197
1138454.82574506
1141451.7263492153
1144073.1153668729
1126207.2254878397
1127511.3802447976
1136506.024848562
1137951.530287282
1144275.383717493
1144386.7300145328
1144597.8081979728
1138074.541327922
1140261.7413722798
1135557.4762054463
1137516.415380462
1137149.276616742
1135971.8037201052
1136267.7294640052
1136225.0085638054
1141686.446868875
1141314.0149594953
1145117.6654153485
1140357.8685856953
1136394.276130242
1136394.276130242
1158488.871008681
1158899.2451086808
1147619.8043442965
1138957.4190727922
1141059.4794656676
1156715.390115803
1145835.711351421
1149912.0847371742
1147793.8056442963
1141283.9890656676
1136758.9975799143
1139545.1488727925
1143872.061558545
1137380.5158799146
1145651.649051421
1145364.116851421
1145740.201351421
1145685.087551421
1119443.8380369036
1115213.0364511502
1114517.9834511504
1125987.9442155322
1136808.5047799146
1136804.7503799144
1136762.9019799146
1143112.0326585453
1151172.72273005
1151981.2066300495
1152002.03083005
1179533.752437445
1157988.5424086808
1157946.6940086808
1157765.935008681
1157805.8812086808
1157596.439208681
1153167.6088229276
1175030.7540746056
1168728.1269301197
1168880.4529301198
1164322.9401004626
1157536.203055977
1157505.717855977
1155152.6006411482
1157507.3287559766
1157522.7487559768
1179448.0169042628
1157460.7487559768
1157302.3287559766
1157590.9587559768
1179628.436904263
1159900.8015708055
1159866.4065708057
1168760.19783012
1168429.7778301197
1157716.1437559766
1157802.5387559766
1157844.5387559766
1146977.324681834
1149066.5655156767
1149009.9605156768
1157517.7767716767
1157406.7767716767
1157406.7767716767
1158485.4289494038
1162299.808949404
1165816.4289494038
1153159.238949404
1161426.168949404
1153442.058949404
1157464.2089494038
1161332.028949404
1163547.148949404
1173062.9489494038
1176773.868949404
1175252.268949404
1166019.138949404
1161826.548949404
1152212.748949404
1148343.008949404
1148894.328949404
1153918.568949404
1138767.868949404
1127069.168949404
1132904.6989494038
1131514.248949404
1136244.408949404
1147699.048949404
1144156.9689494038
1155941.618949404
1160172.298949404
1161142.488949404
1154723.388949404
1161775.748949404
1165008.768949404
1169722.4289494038
1170626.538949404
1176682.4389494038
1166602.778949404
1162451.638949404
1164828.108949404
1152224.748949404
1137384.608949404
1123665.508949404
1118232.288949404
1119649.1989494038
1115657.158949404
1117416.9389494038
1123949.018949404
1125901.228949404
1124055.228949404
1133339.028949404
1126479.9589494038
1174145.848949404
1168691.848949404
1156049.6789494038
1150636.848949404
1147443.048949404
1148054.048949404
1157677.048949404
1165326.048949404
1120148.368949404
1114626.368949404
1099067.108949404
1091206.268949404
1155927.248949404
1155927.248949404
1178146.334206424
1230125.0901104235
1179097.5432024235
1203750.0821584235
1207803.7091464235
1208174.9691464235
1207584.5491464238
1206594.1291464237
1207174.9691464235
1226763.4101104238
1224412.201114424
1217216.0541264238
1231198.7681024238
1236994.9150904238
1217406.4741264237
1219348.103122424
1218767.2631224238
1218348.103122424
1226685.8791064236
1226266.7191064237
1216463.3641264236
1205507.9091464237
1226609.2391064237
1226028.3991064236
1196360.5531624237
1193590.7741664238
1179523.3211944238
1207430.378142424
1207992.058142424
1200995.9111544238
1188908.4071784238
1181046.681194424
1154462.0932424238
1136490.8857724238
1147114.2212264235
1178801.5312264238
1185363.591226424
1151953.2912264238
1141860.2012264235
1146945.2512264238
1133821.131226424
1138029.171226424
1146345.2512264238
1134121.131226424
1139183.1912264235
1106372.8912264237
1078170.631226424
1072785.5812264238
1084332.6912264235
1110980.9312264237
1126236.0812264238
1126713.091226424
1158923.3912264237
1158823.3912264237
1169239.4712264235
1164331.4312264237
1140637.211226424
1157869.371226424
1156592.3612264236
1157669.371226424
1160123.3912264237
1160223.3912264237
